;date;RR;Tn;Tx;Tavg;RH_avg;ss;ff_x;ff_avg;ddd_x;ddd_car
241797;17/07/2019;0.0;22.0;32.4;;;8.9;3.0;2.0;120.0;E 
241798;18/07/2019;0.0;24.0;32.6;;;8.6;3.0;2.0;130.0;E 
241799;19/07/2019;0.0;25.0;33.5;;;4.2;4.0;2.0;110.0;E 
241800;20/07/2019;;25.0;33.0;;;2.9;4.0;2.0;140.0;S 
241801;21/07/2019;0.0;23.0;32.9;;;6.2;5.0;2.0;120.0;E 
241802;22/07/2019;0.0;21.0;33.1;;;4.7;5.0;3.0;100.0;SE
241803;23/07/2019;0.0;21.0;32.4;;;10.8;4.0;3.0;100.0;E 
241804;24/07/2019;;21.0;32.2;;;9.6;4.0;2.0;90.0;E 
241805;25/07/2019;0.0;22.0;32.4;;;6.9;6.0;3.0;70.0;E 
241806;26/07/2019;0.0;23.0;33.4;;;8.0;3.0;1.0;90.0;NE
241807;27/07/2019;;23.0;33.0;;;7.1;4.0;2.0;180.0;NE
241808;28/07/2019;;22.0;34.1;;;6.9;4.0;2.0;70.0;E 
241809;29/07/2019;0.0;20.0;33.6;;;10.3;3.0;1.0;70.0;E 
241810;30/07/2019;0.0;22.0;33.4;;;7.0;3.0;2.0;120.0;E 
241811;31/07/2019;0.0;22.0;33.2;;;8.5;6.0;3.0;100.0;E 
241812;08/01/2019;;23.0;34.4;;;10.4;6.0;4.0;60.0;E 
241813;08/02/2019;;23.0;33.2;;;8.8;5.0;3.0;120.0;SE
241814;08/03/2019;0.0;21.0;35.0;;;8.9;7.0;4.0;100.0;E 
241815;08/04/2019;0.0;21.0;32.5;;;10.8;4.0;2.0;80.0;SE
241816;08/05/2019;;20.0;32.8;;;8.0;4.0;2.0;90.0;E 
241817;08/06/2019;0.0;21.0;33.0;;;8.3;4.0;1.0;230.0;C 
241818;08/07/2019;0.0;21.0;32.2;;;6.5;3.0;1.0;150.0;SE
241819;08/08/2019;0.0;21.0;33.0;;;5.0;4.0;1.0;200.0;S 
241820;08/09/2019;;21.0;34.7;;;7.0;4.0;3.0;150.0;E 
241821;08/10/2019;;22.0;33.8;;;10.5;6.0;2.0;140.0;E 
241822;08/11/2019;;22.0;35.2;;;8.6;5.0;2.0;180.0;C 
241823;08/12/2019;0.0;23.0;34.6;;;8.6;5.0;2.0;70.0;E 
241824;13/08/2019;0.0;23.0;35.6;;;8.1;4.0;2.0;210.0;E 
241825;14/08/2019;12.5;24.0;35.0;;;6.8;5.0;2.0;100.0;E 
241826;15/08/2019;0.0;23.0;34.6;;;7.2;4.0;2.0;70.0;E 
241827;16/08/2019;0.0;21.0;34.6;;;7.0;4.0;2.0;100.0;E 
241828;17/08/2019;;22.0;33.7;;;11.1;5.0;2.0;110.0;SE
241829;18/08/2019;;23.0;33.1;;;9.7;6.0;3.0;90.0;E 
241830;19/08/2019;0.0;24.0;32.8;;;8.7;6.0;2.0;90.0;E 
241831;20/08/2019;0.0;24.0;33.5;;;6.3;6.0;4.0;110.0;E 
241832;21/08/2019;;23.0;34.6;;;10.3;7.0;4.0;80.0;E 
241833;22/08/2019;0.0;22.0;34.2;;;10.8;5.0;2.0;100.0;E 
241834;23/08/2019;0.0;23.0;34.6;;;8.5;5.0;3.0;120.0;E 
241835;24/08/2019;0.0;23.0;32.5;;;10.2;4.0;2.0;180.0;S 
241836;25/08/2019;;24.0;35.1;;;2.2;5.0;3.0;40.0;NE
241837;26/08/2019;0.0;24.0;34.0;;;10.0;3.0;2.0;150.0;SE
241838;27/08/2019;0.0;24.0;33.2;;;5.7;3.0;2.0;70.0;E 
241839;28/08/2019;0.0;21.0;34.3;;;3.3;4.0;2.0;90.0;C 
241840;29/08/2019;;21.0;34.9;;;9.1;5.0;3.0;60.0;SE
241841;30/08/2019;;21.0;34.4;;;10.5;5.0;3.0;120.0;E 
241842;31/08/2019;0.0;23.0;34.4;;;10.0;5.0;3.0;110.0;E 
241843;09/01/2019;;23.0;34.9;;;9.1;3.0;2.0;100.0;SE
241844;09/02/2019;0.0;23.0;35.4;;;7.0;5.0;3.0;70.0;E 
241845;09/03/2019;;20.0;35.6;;;10.7;5.0;4.0;50.0;E 
241846;09/04/2019;0.0;21.0;35.8;;;10.4;5.0;2.0;70.0;E 
241847;09/05/2019;;21.0;35.3;;;10.0;4.0;2.0;190.0;C 
241848;09/06/2019;0.0;21.0;34.5;;;9.1;3.0;2.0;90.0;S 
241849;09/07/2019;;23.0;34.0;;;6.1;4.0;1.0;140.0;C 
241850;09/08/2019;;24.0;35.4;;;2.8;5.0;3.0;110.0;E 
241851;09/09/2019;0.0;23.0;35.2;;;7.6;6.0;3.0;130.0;SE
241852;09/10/2019;0.0;20.0;36.3;;;10.7;7.0;3.0;100.0;E 
241853;09/11/2019;;21.0;35.0;;;9.3;5.0;3.0;30.0;E 
241854;09/12/2019;0.0;19.0;34.3;;;10.8;5.0;2.0;120.0;SE
241855;13/09/2019;;20.0;34.2;;;8.2;3.0;2.0;80.0;E 
241856;14/09/2019;0.0;19.0;35.8;;;9.2;3.0;1.0;120.0;C 
241857;15/09/2019;;23.0;35.6;;;9.0;4.0;2.0;80.0;E 
241858;16/09/2019;0.0;23.0;35.4;;;6.3;5.0;3.0;100.0;E 
241859;17/09/2019;;24.0;35.1;;;7.1;3.0;2.0;160.0;E 
241860;18/09/2019;0.0;23.0;35.9;;;4.9;5.0;2.0;110.0;E 
241861;19/09/2019;;23.0;36.8;;;9.5;4.0;2.0;70.0;E 
241862;20/09/2019;0.0;24.0;33.5;;;9.5;4.0;2.0;90.0;E 
241863;21/09/2019;0.0;24.0;36.2;;;1.3;4.0;2.0;10.0;E 
241864;22/09/2019;;24.0;35.8;;;5.2;6.0;3.0;110.0;SE
241865;23/09/2019;0.0;24.0;36.1;;;9.3;5.0;4.0;100.0;E 
241866;24/09/2019;0.0;24.0;36.5;;;9.7;5.0;3.0;100.0;E 
241867;25/09/2019;;24.0;35.3;;;9.3;5.0;3.0;110.0;E 
241868;26/09/2019;0.0;24.0;35.6;;;9.3;5.0;2.0;170.0;E 
241869;27/09/2019;;26.0;34.2;;;6.7;5.0;2.0;80.0;E 
241870;28/09/2019;;24.0;35.2;;;1.1;5.0;2.0;90.0;E 
241871;29/09/2019;;24.0;36.5;;;8.8;4.0;2.0;120.0;NE
241872;30/09/2019;0.0;23.0;35.6;;;7.5;5.0;3.0;110.0;E 
241873;10/01/2019;;23.0;34.4;;;9.4;5.0;2.0;110.0;E 
241874;10/02/2019;;24.0;35.4;;;4.1;4.0;1.0;80.0;C 
241875;10/03/2019;;24.0;34.0;;;5.9;6.0;2.0;230.0;E 
241876;10/04/2019;0.0;22.0;34.8;;;4.4;6.0;2.0;90.0;E 
241877;10/05/2019;;22.0;35.4;;;2.5;6.0;4.0;90.0;E 
241878;10/06/2019;0.0;22.0;35.0;;;8.0;2.0;1.0;40.0;C 
241879;10/07/2019;18.1;25.0;33.6;;;6.2;5.0;2.0;300.0;C 
241880;10/08/2019;0.6;22.0;35.8;;;1.9;5.0;2.0;100.0;E 
241881;10/09/2019;0.0;23.0;36.2;;;8.9;5.0;3.0;80.0;E 
241882;10/10/2019;0.0;24.0;36.2;;;10.7;4.0;2.0;80.0;E 
241883;10/11/2019;;24.0;36.2;;;5.9;3.0;1.0;140.0;C 
241884;10/12/2019;0.0;24.0;36.2;;;6.3;5.0;2.0;250.0;S 
241885;13/10/2019;;24.0;36.0;;;5.7;3.0;1.0;100.0;C 
241886;14/10/2019;;24.0;37.1;;;7.5;4.0;2.0;230.0;C 
241887;15/10/2019;3.6;25.0;36.2;;;7.4;6.0;2.0;250.0;E 
241888;16/10/2019;0.0;25.0;34.2;;;5.8;4.0;1.0;230.0;E 
241889;17/10/2019;;26.0;35.8;;;6.7;4.0;2.0;200.0;C 
241890;18/10/2019;0.8;25.0;34.2;;;4.1;4.0;1.0;140.0;C 
241891;19/10/2019;2.6;25.0;34.0;;;3.4;5.0;2.0;40.0;E 
241892;20/10/2019;;24.0;34.9;;;5.1;4.0;2.0;90.0;E 
241893;21/10/2019;;25.0;36.8;;;4.8;4.0;2.0;70.0;E 
241894;22/10/2019;0.0;23.0;36.6;;;8.4;5.0;3.0;110.0;E 
241895;23/10/2019;0.0;22.0;36.8;;;10.9;5.0;3.0;90.0;E 
241896;24/10/2019;0.0;22.0;36.0;;;10.2;5.0;2.0;100.0;E 
241897;25/10/2019;;26.0;35.1;;;7.7;4.0;2.0;170.0;E 
241898;26/10/2019;8.4;25.0;33.4;;;5.1;4.0;2.0;350.0;N 
241899;27/10/2019;24.0;24.0;34.0;;;3.1;5.0;2.0;100.0;C 
241900;28/10/2019;;22.0;35.4;;;6.9;5.0;2.0;100.0;E 
241901;29/10/2019;0.0;23.0;35.0;;;8.7;4.0;1.0;90.0;C 
241902;30/10/2019;0.0;23.0;36.2;;;5.6;5.0;2.0;270.0;SE
241903;31/10/2019;1.2;24.0;36.0;;;7.1;4.0;1.0;180.0;C 
241904;11/01/2019;6.2;24.0;32.0;;;6.8;3.0;1.0;300.0;C 
241905;11/02/2019;1.0;24.0;34.0;;;0.4;2.0;1.0;200.0;C 
241906;11/03/2019;42.5;23.0;35.2;;;5.6;4.0;2.0;230.0;C 
241907;11/04/2019;1.5;22.0;35.0;;;8.5;3.0;1.0;100.0;C 
241908;11/05/2019;;23.0;36.0;;;7.8;4.0;2.0;120.0;S 
241909;11/06/2019;;23.0;35.2;;;10.5;5.0;2.0;240.0;C 
241910;11/07/2019;;23.0;36.1;;;7.5;5.0;3.0;130.0;E 
241911;11/08/2019;;23.0;35.7;;;8.5;7.0;2.0;70.0;W 
241912;11/09/2019;;25.0;35.5;;;0.0;5.0;3.0;120.0;SE
241913;11/10/2019;;24.0;34.4;;;7.4;4.0;2.0;340.0;C 
241914;11/11/2019;0.0;24.0;34.5;;;5.8;4.0;2.0;90.0;C 
241915;11/12/2019;0.2;25.0;32.6;;;5.6;3.0;1.0;70.0;C 
241916;13/11/2019;3.0;23.0;35.4;;;1.0;4.0;1.0;320.0;C 
241917;14/11/2019;;24.0;33.0;;;6.9;4.0;2.0;290.0;S 
241918;15/11/2019;6.9;24.0;33.3;;;5.4;5.0;1.0;250.0;C 
241919;16/11/2019;8.0;22.0;35.4;;;6.2;4.0;1.0;100.0;C 
241920;17/11/2019;0.0;25.0;35.3;;;8.3;7.0;3.0;60.0;E 
241921;18/11/2019;;25.0;35.4;;;8.2;6.0;3.0;120.0;E 
241922;19/11/2019;0.3;26.0;31.6;;;8.0;3.0;1.0;250.0;C 
241923;20/11/2019;3.5;24.0;33.5;;;1.4;4.0;2.0;210.0;C 
241924;21/11/2019;0.0;24.0;34.8;;;4.8;4.0;1.0;250.0;E 
241925;22/11/2019;1.0;24.0;35.0;;;7.5;4.0;2.0;190.0;C 
241926;23/11/2019;0.0;25.0;35.2;;;8.6;6.0;2.0;220.0;NE
241927;24/11/2019;;26.0;33.6;;;8.0;3.0;2.0;160.0;C 
241928;25/11/2019;14.5;24.0;33.0;;;4.2;4.0;2.0;260.0;S 
241929;26/11/2019;;23.0;34.6;;;7.6;7.0;2.0;180.0;SW
241930;27/11/2019;0.0;24.0;34.6;;;8.6;4.0;2.0;210.0;C 
241931;28/11/2019;2.5;26.0;34.2;;;4.5;4.0;2.0;190.0;C 
241932;29/11/2019;0.6;24.0;35.6;;;4.1;4.0;1.0;270.0;C 
241933;30/11/2019;29.5;24.0;34.8;;;6.8;4.0;2.0;180.0;C 
241934;12/01/2019;0.0;25.0;35.0;;;7.5;4.0;2.0;190.0;S 
241935;12/02/2019;;25.0;34.7;;;5.7;3.0;1.0;200.0;C 
241936;12/03/2019;0.0;26.0;33.6;;;5.2;6.0;2.0;220.0;SW
241937;12/04/2019;;25.0;32.1;;;5.9;3.0;1.0;340.0;C 
241938;12/05/2019;28.2;24.0;33.5;;;3.3;4.0;1.0;160.0;C 
241939;12/06/2019;17.0;24.0;31.8;;;6.3;4.0;2.0;340.0;C 
241940;12/07/2019;25.7;24.0;33.0;;;2.5;4.0;1.0;220.0;C 
241941;12/08/2019;8.8;24.0;32.4;;;4.6;4.0;1.0;160.0;C 
241942;12/09/2019;;25.0;33.1;;;4.6;2.0;1.0;330.0;C 
241943;12/10/2019;1.0;25.0;32.0;;;5.0;3.0;1.0;230.0;C 
241944;12/11/2019;;25.0;33.4;;;4.1;4.0;2.0;250.0;S 
241945;12/12/2019;3.0;25.0;31.6;;;3.8;4.0;2.0;210.0;C 
241946;13/12/2019;;25.0;32.4;;;2.1;3.0;2.0;340.0;N 
241947;14/12/2019;1.8;25.0;33.5;;;3.3;4.0;2.0;210.0;C 
241948;15/12/2019;0.0;24.0;31.2;;;6.8;4.0;2.0;270.0;C 
241949;16/12/2019;4.1;24.0;31.0;;;2.6;3.0;1.0;240.0;C 
241950;17/12/2019;15.9;24.0;31.0;;;2.8;3.0;1.0;20.0;S 
241951;18/12/2019;0.5;24.0;32.4;;;3.5;4.0;2.0;240.0;NE
241952;19/12/2019;24.9;23.0;32.4;;;4.7;3.0;2.0;320.0;NE
241953;20/12/2019;;25.0;33.0;;;6.2;4.0;1.0;210.0;E 
241954;21/12/2019;8.0;24.0;33.4;;;4.2;3.0;2.0;140.0;C 
241955;22/12/2019;12.4;25.0;32.0;;;6.2;12.0;2.0;330.0;N 
241956;23/12/2019;4.0;24.0;31.0;;;4.8;6.0;2.0;200.0;C 
241957;24/12/2019;3.6;24.0;33.2;;;2.8;4.0;2.0;270.0;N 
241958;25/12/2019;;25.0;30.0;;;4.5;4.0;1.0;270.0;C 
241959;26/12/2019;2.4;24.0;29.2;;;0.8;2.0;1.0;230.0;C 
241960;27/12/2019;;24.0;33.4;;;2.2;4.0;2.0;260.0;W 
241961;28/12/2019;0.0;25.0;32.3;;;7.4;4.0;2.0;240.0;SW
241962;29/12/2019;97.4;23.0;31.4;;;4.5;3.0;1.0;20.0;C 
241963;30/12/2019;;23.0;33.5;;;4.0;3.0;2.0;340.0;N 
241964;31/12/2019;10.5;24.0;31.8;;;3.0;4.0;2.0;330.0;NW
241965;01/01/2020;76.3;22.8;30.2;;;4.9;4.0;1.0;240.0;C 
241966;01/02/2020;4.8;22.8;30.0;;;2.9;4.0;1.0;250.0;C 
241967;01/03/2020;8.0;23.5;30.8;;;0.0;6.0;2.0;220.0;C 
241968;01/04/2020;;23.8;31.8;;;2.3;5.0;2.0;350.0;C 
241969;01/05/2020;126.1;23.2;29.2;;;5.8;2.0;1.0;30.0;C 
241970;01/06/2020;15.9;23.2;33.4;;;0.6;3.0;1.0;320.0;C 
241971;01/07/2020;;25.2;31.0;;;4.3;2.0;1.0;300.0;N 
241972;01/08/2020;3.0;25.4;30.4;;;1.1;2.0;1.0;200.0;S 
241973;01/09/2020;8.9;22.8;32.1;;;0.9;2.0;1.0;360.0;C 
241974;01/10/2020;48.8;24.4;31.4;;;4.0;8.0;2.0;220.0;E 
241975;01/11/2020;39.5;24.0;29.2;;;3.1;6.0;3.0;210.0;SW
241976;01/12/2020;45.4;23.4;29.4;;;0.0;4.0;1.0;320.0;C 
241977;13/01/2020;11.9;22.8;32.0;;;0.0;3.0;1.0;290.0;C 
241978;14/01/2020;2.5;24.8;32.6;;;8.7;13.0;2.0;230.0;SW
241979;15/01/2020;;25.0;30.9;;;8.8;3.0;1.0;330.0;C 
241980;16/01/2020;4.9;24.2;32.2;;;2.8;3.0;2.0;250.0;S 
241981;17/01/2020;13.0;24.8;33.0;;;6.2;2.0;1.0;300.0;C 
241982;18/01/2020;1.4;24.6;32.6;;;4.8;4.0;2.0;330.0;S 
241983;19/01/2020;;24.8;32.0;;;5.1;5.0;1.0;310.0;C 
241984;20/01/2020;18.3;24.6;30.6;;;4.0;4.0;2.0;270.0;N 
241985;21/01/2020;6.0;24.8;33.2;;;3.3;3.0;2.0;80.0;NW
241986;22/01/2020;0.0;25.0;34.2;;;6.5;4.0;2.0;10.0;NE
241987;23/01/2020;;25.2;34.3;;;10.0;6.0;3.0;20.0;N 
241988;24/01/2020;;25.9;30.6;;;8.2;3.0;1.0;320.0;NW
241989;25/01/2020;;24.8;31.8;;;0.7;3.0;1.0;220.0;C 
241990;26/01/2020;3.0;24.6;32.2;;;3.5;3.0;2.0;340.0;SE
241991;27/01/2020;2.1;24.8;34.8;;;4.5;3.0;1.0;360.0;C 
241992;28/01/2020;0.0;24.4;34.6;;;6.9;5.0;2.0;340.0;SW
241993;29/01/2020;5.3;24.6;33.2;;;6.8;5.0;2.0;10.0;N 
241994;30/01/2020;7.0;24.2;31.1;;;7.4;7.0;1.0;230.0;E 
241995;31/01/2020;120.3;23.4;29.4;;;0.5;4.0;2.0;350.0;N 
241996;02/01/2020;0.0;23.2;32.4;;;0.3;4.0;1.0;10.0;N 
241997;02/02/2020;0.0;24.8;33.2;;;5.0;4.0;1.0;320.0;C 
241998;02/03/2020;2.5;24.4;30.6;;;5.8;4.0;2.0;270.0;C 
241999;02/04/2020;0.0;23.2;32.8;;;0.6;5.0;2.0;250.0;SW
242000;02/05/2020;21.1;24.9;29.2;;;7.5;3.0;1.0;230.0;SW
242001;02/06/2020;56.8;23.9;30.2;;;0.0;4.0;1.0;260.0;C 
242002;02/07/2020;28.6;23.9;27.8;;;3.1;4.0;2.0;40.0;N 
242003;02/08/2020;40.5;22.4;31.8;;;0.0;3.0;1.0;200.0;C 
242004;02/09/2020;0.0;23.6;29.0;;;6.4;4.0;1.0;20.0;C 
242005;02/10/2020;13.1;23.4;31.8;;;0.5;3.0;2.0;360.0;NW
242006;02/11/2020;14.0;24.2;32.9;;;5.4;3.0;1.0;290.0;C 
242007;02/12/2020;0.0;23.8;33.2;;;4.3;3.0;2.0;60.0;C 
242008;13/02/2020;0.0;25.2;33.2;;;8.1;4.0;2.0;330.0;N 
242009;14/02/2020;;25.0;32.8;;;7.4;3.0;1.0;330.0;C 
242010;15/02/2020;6.5;25.2;31.1;;;4.0;5.0;1.0;320.0;C 
242011;16/02/2020;7.3;24.4;31.6;;;1.6;4.0;2.0;0.0;C 
242012;17/02/2020;0.0;24.4;29.8;;;3.7;4.0;2.0;210.0;W 
242013;18/02/2020;86.9;23.2;31.4;;;0.3;3.0;1.0;300.0;C 
242014;19/02/2020;1.5;24.2;30.4;;;5.3;2.0;1.0;300.0;C 
242015;20/02/2020;2.0;24.6;32.8;;;1.8;4.0;2.0;10.0;N 
242016;21/02/2020;0.0;25.1;31.0;;;8.7;4.0;1.0;20.0;C 
242017;22/02/2020;;25.4;33.4;;;1.8;4.0;2.0;300.0;C 
242018;23/02/2020;;24.9;33.5;;;4.2;4.0;2.0;330.0;NW
242019;24/02/2020;2.5;24.8;34.6;;;6.2;4.0;2.0;330.0;NW
242020;25/02/2020;5.7;24.8;33.2;;;6.0;4.0;2.0;280.0;S 
242021;26/02/2020;;25.2;32.0;;;4.5;3.0;1.0;210.0;W 
242022;27/02/2020;4.1;25.2;33.8;;;3.3;4.0;2.0;190.0;NW
242023;28/02/2020;40.3;24.8;31.8;;;5.7;3.0;1.0;300.0;C 
242024;29/02/2020;0.9;25.0;31.5;;;2.2;3.0;2.0;240.0;NE
242025;03/01/2020;15.0;25.9;31.3;;;1.7;5.0;2.0;330.0;C 
242026;03/02/2020;0.3;23.6;33.3;;;3.3;4.0;1.0;260.0;S 
242027;03/03/2020;3.0;24.8;32.7;;;6.0;3.0;2.0;50.0;C 
242028;03/04/2020;20.4;24.4;32.6;;;4.4;5.0;1.0;220.0;C 
242029;03/05/2020;;24.6;29.6;;;6.3;4.0;1.0;290.0;C 
242030;03/06/2020;;;30.8;;;0.5;3.0;2.0;10.0;NE
242031;03/07/2020;;24.7;31.6;;;1.9;5.0;1.0;330.0;C 
242032;03/08/2020;3.2;23.8;28.8;;;4.0;3.0;0.0;220.0;C 
242033;03/09/2020;0.0;24.0;32.2;;;4.0;4.0;1.0;220.0;C 
242034;03/10/2020;1.5;24.2;33.0;;;5.4;3.0;1.0;220.0;C 
242035;03/11/2020;0.0;24.4;35.4;;;7.3;4.0;1.0;0.0;C 
242036;03/12/2020;;25.6;32.7;;;8.9;5.0;2.0;20.0;N 
242037;13/03/2020;0.1;25.2;33.6;;;4.1;7.0;1.0;130.0;C 
242038;14/03/2020;28.7;23.0;30.4;;;6.2;3.0;1.0;20.0;N 
242039;15/03/2020;;24.7;33.8;;;0.4;3.0;1.0;90.0;C 
242040;16/03/2020;38.9;24.8;33.1;;;6.6;4.0;2.0;10.0;N 
242041;17/03/2020;22.5;24.8;33.6;;;6.3;4.0;2.0;90.0;N 
242042;18/03/2020;0.3;25.9;34.2;;;6.9;5.0;2.0;70.0;NE
242043;19/03/2020;53.7;24.4;32.6;;;9.8;2.0;1.0;350.0;C 
242044;20/03/2020;0.0;24.3;30.7;;;4.1;5.0;2.0;320.0;NE
242045;21/03/2020;26.0;23.8;30.6;;;3.4;4.0;2.0;60.0;NE
242046;22/03/2020;6.2;24.7;33.6;;;3.5;4.0;2.0;250.0;S 
242047;23/03/2020;;25.4;32.2;;;7.2;5.0;2.0;200.0;C 
242048;24/03/2020;18.2;23.3;33.1;;;4.0;3.0;1.0;20.0;NE
242049;25/03/2020;0.0;25.4;33.6;;;6.8;4.0;2.0;250.0;E 
242050;26/03/2020;0.0;24.6;34.0;;;7.3;4.0;2.0;20.0;N 
242051;27/03/2020;;25.4;32.4;;;8.0;5.0;2.0;260.0;NE
242052;28/03/2020;30.0;24.2;30.0;;;5.7;3.0;1.0;340.0;C 
242053;29/03/2020;0.0;24.2;33.2;;;2.7;2.0;1.0;250.0;C 
242054;30/03/2020;;24.7;32.3;;;7.8;2.0;1.0;30.0;C 
242055;31/03/2020;34.4;25.0;30.6;;;4.0;4.0;1.0;210.0;C 
242056;04/01/2020;9.3;24.4;32.0;;;2.9;10.0;3.0;50.0;NE
242057;04/02/2020;0.0;25.6;32.8;;;3.8;4.0;2.0;340.0;NW
242058;04/03/2020;;24.9;32.8;;;5.4;5.0;2.0;340.0;N 
242059;04/04/2020;116.5;24.0;32.8;;;6.9;3.0;1.0;330.0;C 
242060;04/05/2020;0.0;25.6;31.2;;;6.8;3.0;1.0;110.0;C 
242061;04/06/2020;28.7;24.3;32.2;;;3.4;4.0;1.0;40.0;C 
242062;04/07/2020;1.3;24.6;30.6;;;7.4;3.0;1.0;260.0;C 
242063;04/08/2020;0.5;25.2;31.4;;;0.7;4.0;1.0;200.0;C 
242064;04/09/2020;4.9;23.9;32.1;;;3.4;3.0;1.0;310.0;C 
242065;04/10/2020;0.0;25.2;32.3;;;4.1;3.0;1.0;20.0;C 
242066;04/11/2020;1.5;25.3;28.6;;;3.1;4.0;2.0;10.0;N 
242067;04/12/2020;3.1;24.8;31.4;;;0.0;12.0;2.0;240.0;C 
242068;13/04/2020;1.3;24.6;32.6;;;5.2;3.0;1.0;210.0;C 
242069;14/04/2020;20.0;25.0;33.7;;;5.2;4.0;2.0;320.0;S 
242070;15/04/2020;0.0;26.0;34.2;;;6.1;4.0;2.0;50.0;NE
242071;16/04/2020;9.8;25.6;34.0;;;8.4;3.0;2.0;100.0;E 
242072;17/04/2020;3.4;25.0;34.2;;;8.1;4.0;2.0;150.0;N 
242073;18/04/2020;;24.6;33.5;;;9.2;5.0;2.0;310.0;N 
242074;19/04/2020;;24.4;31.0;;;9.4;3.0;1.0;240.0;SE
242075;20/04/2020;32.7;24.4;31.7;;;4.1;3.0;1.0;220.0;C 
242076;21/04/2020;0.0;24.1;34.4;;;1.7;3.0;2.0;90.0;E 
242077;22/04/2020;0.0;24.8;34.8;;;9.8;3.0;2.0;60.0;NE
242078;23/04/2020;0.0;25.6;34.3;;;8.4;4.0;2.0;220.0;E 
242079;24/04/2020;;25.7;32.2;;;7.5;4.0;2.0;340.0;N 
242080;25/04/2020;5.6;25.0;31.0;;;5.9;5.0;2.0;190.0;S 
242081;26/04/2020;5.4;24.8;32.6;;;1.8;3.0;2.0;350.0;C 
242082;27/04/2020;0.8;24.4;31.2;;;4.3;3.0;2.0;360.0;NW
242083;28/04/2020;20.0;25.0;27.5;;;3.2;4.0;1.0;290.0;C 
242084;29/04/2020;1.6;25.2;33.0;;;0.0;3.0;1.0;280.0;C 
242085;30/04/2020;0.0;25.8;30.0;;;7.6;6.0;3.0;310.0;N 
242086;05/01/2020;;25.3;;;;4.0;4.0;2.0;210.0;E 
242087;05/02/2020;0.0;25.4;31.5;;;9.1;3.0;1.0;40.0;C 
242088;05/03/2020;51.5;23.6;28.6;;;1.9;3.0;0.0;40.0;C 
242089;05/04/2020;1.2;24.0;33.9;;;1.9;3.0;1.0;140.0;C 
242090;05/05/2020;;25.0;34.8;;;5.9;6.0;2.0;190.0;C 
242091;05/06/2020;;25.8;34.8;;;9.1;5.0;2.0;40.0;C 
242092;05/07/2020;14.5;26.0;32.4;;;8.3;4.0;2.0;90.0;E 
242093;05/08/2020;;26.0;33.7;;;4.1;3.0;2.0;230.0;NE
242094;05/09/2020;32.4;25.2;31.9;;;6.7;4.0;2.0;290.0;SE
242095;05/10/2020;3.3;24.4;32.6;;;4.9;3.0;1.0;210.0;C 
242096;05/11/2020;5.3;26.2;33.3;;;5.5;4.0;1.0;150.0;C 
242097;05/12/2020;;25.2;33.6;;;5.8;3.0;1.0;70.0;C 
242098;13/05/2020;15.5;25.0;34.2;;;6.8;4.0;2.0;120.0;E 
242099;14/05/2020;4.7;25.8;32.4;;;7.6;3.0;2.0;160.0;E 
242100;15/05/2020;;25.6;33.8;;;5.0;4.0;1.0;180.0;C 
242101;16/05/2020;1.0;25.8;33.6;;;7.8;3.0;1.0;130.0;SE
242102;17/05/2020;;26.0;33.0;;;7.0;4.0;1.0;110.0;C 
242103;18/05/2020;4.0;26.0;32.5;;;0.2;4.0;2.0;260.0;C 
242104;19/05/2020;0.7;25.0;32.7;;;4.0;4.0;2.0;240.0;SW
242105;20/05/2020;;25.0;32.4;;;6.3;3.0;1.0;200.0;C 
242106;21/05/2020;;;32.0;;;6.7;3.0;2.0;360.0;NE
242107;22/05/2020;1.0;25.1;31.8;;;3.7;3.0;1.0;20.0;C 
242108;23/05/2020;0.0;25.5;33.6;;;0.7;3.0;1.0;330.0;C 
242109;24/05/2020;;25.4;33.8;;;7.6;4.0;1.0;180.0;C 
242110;25/05/2020;;25.2;32.4;;;5.2;3.0;1.0;40.0;C 
242111;26/05/2020;1.5;25.2;34.0;;;5.8;4.0;2.0;60.0;NE
242112;27/05/2020;;25.5;33.0;;;10.6;3.0;1.0;340.0;C 
242113;28/05/2020;;25.1;27.8;;;6.1;7.0;1.0;350.0;C 
242114;29/05/2020;1.4;23.9;32.6;;;6.1;4.0;1.0;10.0;C 
242115;30/05/2020;;23.8;32.6;;;3.7;4.0;1.0;240.0;C 
242116;31/05/2020;;24.4;34.3;;;6.5;7.0;1.0;150.0;C 
242117;06/01/2020;2.2;24.8;31.3;;;8.0;4.0;2.0;180.0;C 
242118;06/02/2020;7.5;24.0;30.0;;;3.7;2.0;1.0;80.0;N 
242119;06/03/2020;42.1;23.8;31.8;;;0.5;7.0;2.0;100.0;E 
242120;06/04/2020;7.0;24.8;33.6;;;4.5;5.0;3.0;80.0;E 
242121;06/05/2020;;23.6;33.1;;;7.9;4.0;1.0;70.0;C 
242122;06/06/2020;5.3;24.6;31.2;;;4.3;4.0;2.0;70.0;E 
242123;06/07/2020;;24.6;32.4;;;1.3;4.0;2.0;200.0;SW
242124;06/08/2020;;24.0;33.4;;;2.4;2.0;1.0;60.0;C 
242125;06/09/2020;0.0;25.0;33.4;;;3.0;4.0;1.0;210.0;C 
242126;06/10/2020;19.0;23.8;33.0;;;6.5;4.0;2.0;100.0;E 
242127;06/11/2020;;23.6;32.8;;;10.4;3.0;1.0;70.0;C 
